0.3656    17.4370    17.3552    2.0760    2.0110    4.7420    4.3191    0.6069    0.6167    4.5389    4.5134    0.5366    -0.1953    0.0444    0.0011
0.3783    17.5310    17.4465    2.0374    1.9735    4.5030    4.0724    0.5945    0.6047    4.2830    4.2482    0.4416    -0.1775    0.0293    0.0015
0.3912    17.6220    17.5353    2.0001    1.9355    4.2798    3.8397    0.5823    0.5925    4.0412    3.9975    0.4326    -0.1597    0.0022    0.0019
0.4043    17.7110    17.6216    1.9627    1.8973    4.0693    3.6203    0.5701    0.5801    3.8394    3.7599    0.4339    -0.1419    -0.0032    0.0023
0.4175    17.7990    17.7056    1.9246    1.8587    3.8658    3.4131    0.5575    0.5675    3.6485    3.5346    0.4362    -0.1242    -0.0105    0.0027
0.4309    17.8850    17.7873    1.8853    1.8199    3.6884    3.2174    0.5444    0.5547    3.4636    3.3207    0.4183    -0.1064    -0.0020    0.0031
0.4444    17.9710    17.8667    1.8455    1.7808    3.5332    3.0325    0.5311    0.5417    3.3112    3.1177    0.3854    -0.0886    0.0068    0.0034
0.4581    18.0560    17.9439    1.8058    1.7416    3.3884    2.8577    0.5178    0.5286    3.1969    2.9246    0.3275    -0.0706    0.0072    0.0038
0.4719    18.1410    18.0189    1.7661    1.7022    3.2479    2.6925    0.5044    0.5152    3.0945    2.7410    0.2570    -0.0526    0.0092    0.0041
0.4859    18.2260    18.0917    1.7266    1.6628    3.1021    2.5362    0.4909    0.5018    2.9815    2.5663    0.1874    -0.0345    0.0003    0.0045
0.5000    18.3110    18.1624    1.6868    1.6233    2.9662    2.3885    0.4772    0.4882    2.8497    2.4000    0.1500    -0.0163    0.0031    0.0049
0.5142    18.3950    18.2311    1.6471    1.5838    2.8385    2.2487    0.4632    0.4744    2.6990    2.2415    0.0573    0.0020    0.0123    0.0053
0.5286    18.4780    18.2976    1.6077    1.5444    2.7079    2.1167    0.4494    0.4605    2.5439    2.0906    0.0118    0.0205    0.0043    0.0057
0.5431    18.5580    18.3621    1.5685    1.5051    2.5847    1.9917    0.4357    0.4464    2.3978    1.9467    0.0487    0.0390    0.0101    0.0061
0.5577    18.6380    18.4245    1.5298    1.4660    2.4688    1.8738    0.4219    0.4322    2.2497    1.8096    0.1196    0.0578    0.0107    0.0065
0.5724    18.7150    18.4850    1.4916    1.4271    2.3583    1.7623    0.4079    0.4179    2.1012    1.6788    0.2147    0.0767    -0.0014    0.0069
0.5873    18.7900    18.5434    1.4530    1.3886    2.2539    1.6571    0.3939    0.4034    1.9594    1.5542    0.3020    0.0957    -0.0074    0.0074
0.6022    18.8630    18.5998    1.4136    1.3503    2.1606    1.5579    0.3800    0.3888    1.8253    1.4353    0.3223    0.1148    0.0071    0.0079
0.6173    18.9340    18.6542    1.3746    1.3126    2.0722    1.4644    0.3661    0.3742    1.7030    1.3221    0.3185    0.1340    0.0189    0.0084
0.6325    19.0030    18.7066    1.3369    1.2753    1.9802    1.3764    0.3523    0.3594    1.5854    1.2143    0.3633    0.1533    0.0159    0.0089
0.6478    19.0710    18.7571    1.3003    1.2386    1.8899    1.2936    0.3383    0.3445    1.4715    1.1116    0.4690    0.1726    0.0070    0.0095
0.6631    19.1370    18.8055    1.2643    1.2026    1.8135    1.2159    0.3240    0.3294    1.3656    1.0139    0.5434    0.1920    0.0151    0.0101
0.6786    19.2000    18.8519    1.2295    1.1672    1.7380    1.1430    0.3096    0.3143    1.2574    0.9211    0.5592    0.2114    0.0137    0.0107
0.6941    19.2620    18.8963    1.1957    1.1327    1.6633    1.0748    0.2952    0.2992    1.1494    0.8330    0.6139    0.2306    0.0092    0.0113
0.7097    19.3210    18.9386    1.1626    1.0991    1.5945    1.0111    0.2805    0.2839    1.0454    0.7494    0.6888    0.2499    0.0064    0.0120
0.7254    19.3780    18.9789    1.1300    1.0665    1.5293    0.9518    0.2658    0.2685    0.9482    0.6704    0.7942    0.2689    -0.0004    0.0126
0.7412    19.4330    19.0172    1.0973    1.0350    1.4709    0.8967    0.2507    0.2531    0.8597    0.5958    0.8879    0.2876    0.0025    0.0134
0.7570    19.4860    19.0533    1.0647    1.0047    1.4219    0.8456    0.2353    0.2376    0.7774    0.5255    0.9204    0.3061    0.0192    0.0141
0.7729    19.5380    19.0874    1.0339    0.9757    1.3720    0.7985    0.2197    0.2220    0.6979    0.4595    0.9194    0.3242    0.0233    0.0149
0.7889    19.5870    19.1193    1.0051    0.9480    1.3246    0.7552    0.2041    0.2064    0.6235    0.3978    0.9411    0.3417    0.0143    0.0156
0.8049    19.6350    19.1490    0.9777    0.9218    1.2813    0.7156    0.1883    0.1907    0.5511    0.3404    0.9632    0.3588    0.0056    0.0164
0.8210    19.6810    19.1766    0.9509    0.8972    1.2436    0.6796    0.1724    0.1750    0.4808    0.2873    0.9634    0.3750    0.0078    0.0172
0.8371    19.7250    19.2019    0.9248    0.8743    1.2095    0.6470    0.1566    0.1592    0.4114    0.2384    0.9426    0.3904    0.0106    0.0180
0.8533    19.7660    19.2249    0.8997    0.8532    1.1780    0.6179    0.1408    0.1434    0.3425    0.1940    0.9330    0.4049    0.0144    0.0188
0.8695    19.8040    19.2456    0.8761    0.8340    1.1502    0.5920    0.1250    0.1276    0.2776    0.1539    0.9198    0.4184    0.0253    0.0195
0.8857    19.8380    19.2640    0.8550    0.8167    1.1212    0.5694    0.1093    0.1117    0.2181    0.1183    0.9045    0.4305    0.0272    0.0203
0.9020    19.8690    19.2801    0.8367    0.8016    1.0978    0.5500    0.0936    0.0958    0.1641    0.0872    0.8957    0.4414    0.0285    0.0209
0.9183    19.8960    19.2937    0.8214    0.7886    1.0803    0.5336    0.0780    0.0798    0.1160    0.0607    0.8818    0.4508    0.0326    0.0215
0.9346    19.9180    19.3049    0.8095    0.7779    1.0660    0.5203    0.0623    0.0639    0.0752    0.0390    0.8811    0.4588    0.0276    0.0220
0.9509    19.9350    19.3136    0.8004    0.7695    1.0575    0.5100    0.0465    0.0479    0.0425    0.0220    0.9023    0.4650    0.0268    0.0224
0.9673    19.9480    19.3199    0.7942    0.7635    1.0515    0.5026    0.0308    0.0319    0.0183    0.0098    0.9241    0.5291    0.0248    0.0256
0.9836    19.9560    19.3236    0.7905    0.7598    1.0483    0.4982    0.0153    0.0120    0.0034    0.0014    0.9242    0.4728    0.0216    0.0229
1.0000    19.9590    19.3236    0.7892    0.7598    1.0488    0.4982    -0.0000    0.0000    -0.0017    0.0000    0.9096    0.0000    0.0253    0.0000
